'id_car_option','name','id_parent','date_create','date_update','id_car_type'
'25459','Avant et pare-chocs arrière de la nouvelle conception','38','1477099261','1518975319','1'
'25460','De nouveaux articles en chrome pour le design de la carrosserie','38','1477099261','1518975319','1'
'25461','Le nouveau design de l''avant et des feux arrière à diode circuit d''éclairage (LED)','38','1477099262','1518975453','1'
'25462','Verre avec une meilleure isolation phonique','38','1477099262','1518975319','1'
'25463','Avant de diodes anti-brouillard (LED)','43','1477099263','1518975319','1'
'25464','Des plafonds de poignées de portes avant','43','1477099263','1518975319','1'
'25465','Plastique souple en haut du panneau, le nouveau design de la finition des sièges, plus confortable la position des touches de paramètres de la mémoire de siège','46','1477099264','1518975319','1'
'25466','Le nouveau design du levier de la cvt Xtronic','46','1477099264','1518975927','1'
'25467','Le réservoir de carburant de 73 litres','135','1477099265','1518975319','1'
'25468','18” jantes en alliage (235/65 R18) nouveau design','38','1477099275','1518975319','1'
'25573','Multi-fonctionnel de la roue de direction à réglage mécanique de la position','1','1477100230','1518975317','1'
'25574','Réglage du siège du passager à 4 directions','1','1477100230','1518975317','1'
'25575','La reconnaissance de la voix','1','1477100231','1518975317','1'
'25576','Le chauffage des injecteurs','11','1477100231','1518975317','1'
'25577','Les rétroviseurs chauffants et à atténuation automatique','11','1477100231','1518975317','1'
'25578','Deux ports USB + Bluetooth','17','1477100232','1518975317','1'
'25579','Appuie-tête à réglage mécanique à 4 positions','26','1477100232','1518975317','1'
'25580','Limiteur de vitesse','26','1477100233','1518975317','1'
'25581','Commutateur Eco-Sport, mode de transmission','32','1477100233','1518975317','1'
'25582','Boîte de vitesses robotisée 7G-DCT à double embrayage','32','1477100234','1518975317','1'
'25584','La grille pour la fixation des choses dans le coffre','38','1477100234','1518975317','1'
'25585','Eclairage de coffre','43','1477100236','1518975317','1'
'25586','Rétro-éclairage de couleur blanche dans le quartier de pédales','43','1477100236','1518975317','1'
'25587','Recouvert de cuir siège conducteur réglable dans 8 directions et support lombaire réglable) et le passager','46','1477100236','1518975317','1'
'25588','Asymétrique accoudoir à l''avant','46','1477100237','1518975317','1'
'25589','Double prise de courant de 12V sur console à l''avant et à l''arrière','46','1477100237','1518975319','1'
'25590','La grille de rangement sur la console côté passager','46','1477100237','1518975319','1'
'25591','Porte-bouteilles dans les portes avant et arrière','46','1477100237','1518975319','1'
'25592','Le système d''économie de carburant Start / Stop','135','1477100238','1518975319','1'
'25678','Système de mémoire de réglages de la position du siège conducteur, de la colonne de direction et des rétroviseurs latéraux','1','1477101437','1518975329','1'
'25679','Trappe à skis','1','1477101438','1518975329','1'
'25680','Système de vision panoramique AVM + système d''aide au stationnement','32','1477101441','1518975329','1'
'25681','Rétroviseurs latéraux de couleur argentée','38','1477101442','1518975329','1'
'25682','Chromé touche dans le coffre','38','1477101442','1518975329','1'
'25683','Chromé doublure sur les seuils et les pédales','38','1477101443','1518975329','1'
'25684','Brillant noir dilatateurs des passages de roue, les parties latérales et la calandre','38','1477101443','1518975329','1'
'25685','Jantes en alliage avec des inserts rouges','38','1477101443','1518975328','1'
'25686','Del se met à l''éclairage','43','1477101445','1518975328','1'
'25687','La finition des sièges en cuir blanc Nappa rouge avec coutures blanches','46','1477101446','1518975928','1'
'25688','La finition de l''habitacle inserts en bois naturel + insert en cuir sur le tableau de bord','46','1477101446','1518975331','1'
'25689','Le toit avec une finition Alcantara (Dinamica)','46','1477101446','1518975331','1'
'25690','Boîte de rangement de petites choses, intégré dans le siège avant','46','1477101448','1518975331','1'
'25749','7 pouces moniteur VGA','17','1477102392','1518975320','1'
'25750','Jantes en alliage avec le spcialiste de revêtement','38','1477102396','1518975679','1'
'25751','La finition des sièges en cuir brun Nappa noir avec coutures blanches','46','1477102399','1518975928','1'
'25752','La finition de l''habitacle, d''accoudoirs et de la barre d''inserts en Alcantara de couleur brun noir avec coutures blanches','46','1477102399','1518975927','1'
'25840','Finition intérieur panneaux de toit et de plafond noir','46','1479619307','1518975345','1'
'25843','Le système améliorées coussins gonflables Infiniti (AABS) avec capteurs de ceinture de sécurité et de reconnaissance de la présence d''un passager','26','1479625570','1518975345','1'
'26093','Le bouton de la commande électrique du coffre sur le côté intérieur de la porte arrière','1','1479686865','1518975334','1'
'26094','Une double chaîne Hi-Fi 08IT Bose 2.0 AM/FM, RDS, lecteur de disque dur 2 GO, MP3, WMA','17','1479686867','1518975334','1'
'26095','Système de coussins gonflables','26','1479686873','1518975334','1'
'26096','Sportif d''un diffuseur arrière et d''un feu arrière de brouillard','38','1479686875','1518975333','1'
'26097','Led dimensions','43','1479686876','1518975333','1'
'26098','Automatiquement les services publics, y compris les phares de lumière du jour','43','1479686876','1518975333','1'
'26099','Noir de finition de toit','46','1479686876','1518975333','1'
'26100','Violet pro-couture du salon (Vettel style)','46','1479686877','1518975333','1'
'26101','Russie, le système de navigation 08IT avec un disque dur de 40 GO','17','1479686880','1518975333','1'
'26102','Système audio AM/FM, RDS, intégré dans le panneau de disque dur 2GO, support MP3 et WMA avec 7 haut-parleurs IPOD/USB, Bluetooth','17','1479686890','1518975333','1'
'26363','Phares antibrouillard (halogènes)','43','1479689746','1518975344','1'
'26765','Les appliques sur les rétroviseurs latéraux (2 pièces)','38','1482212005','1518975361','1'
'26834','Les coussins de sécurité (10 pièces)','26','1482223115','1518975361','1'
'26861','20" jantes en alliage avec des pneus d''été 235/55R20','38','1482229483','1518975361','1'
'26986','Dynamique numérique suspension Infiniti (Dynamic Digital Suspension - DDS)','32','1482240612','1518975366','1'
'26987','Le contrôleur de commutation des modes d''INFINITI Drive Mode Selector avec le spcialiste mode Sport+','32','1482240613','1518975366','1'
'27348','Adaptation d''un système électronique de la direction de la nouvelle génération de DAS 2.0','1','1482249874','1518975376','1'
'27349','Paramètres de la mémoire du siège conducteur, de la colonne de direction et rétroviseurs extérieurs, de la navigation et audio','1','1482249876','1518975376','1'
'27350','Accoudoir à l''avant avec une capacité de rangement et une prise électrique 12 v','46','1482249882','1518975376','1'
'27351','Le convertisseur catalytique des gaz d''échappement Euro 5','135','1482249882','1518975376','1'
'27364','Deux ports USB + Bluetooth','17','1482250975','1518975378','1'
'27365','Finition noir laqué inserts','46','1482250988','1518975929','1'
'27366','Rabattables accoudoir central avec une capacité de rangement','46','1482250991','1518975379','1'
'27370','Tapissé de cuir siège passager réglable dans 4 directions)','1','1482251063','1518975929','1'
'27371','Clairance de 30 mm, des arcs et avant/arrière empattement de 5 mm','32','1482251069','1518975379','1'
'27372','Noir dilatateurs des passages de roue, des moulures en plastique anti-rayures','38','1482251073','1518975379','1'
'27373','Offroad carrosserie (haute anti-corrosive de protection)','38','1482251074','1518975933','1'
'27374','Unique 18" jantes en alliage de 235/50 R18 avec le spcialiste-design','38','1482251074','1518975933','1'
'27375','Barres de toit chrome satiné','38','1482251076','1518975379','1'
'27376','La finition de l''habitacle des inserts en bois naturel','46','1482251080','1518975379','1'
'27620','Pneus 215/60 R17','38','1485129906','1518975383','1'
'28167','Le bouton d''allumage','1','1487991456','1518975448','1'
'28168','Siège conducteur réglable dans 8 directions, soutien lombaire électrique et de soutien latéral','1','1487991458','1518975448','1'
'28169','Le système de la mémoire paramètres de la position du siège conducteur, de la colonne de direction et rétroviseurs extérieurs synchronisés avec I-key','1','1487991459','1518975448','1'
'28170','Siège passager réglable dans 8 directions et électrique','1','1487991460','1518975448','1'
'28171','Double système audio Hi-Fi Bose Performance series c AM/FM, RDS/CD, disque dur à l''avant du panneau et de la gestion sur le volant','17','1487991461','1518975448','1'
'28172','IPOD, de deux ports USB + Bluetooth','17','1487991462','1518975448','1'
'28173','Européen de l''alarme avec le dispositif d''immobilisation','23','1487991463','1518975448','1'
'28174','Système télématique + Glonass','26','1487991465','1518975448','1'
'28175','Devant la porte d''entrée de la fonction de la fixation de positions intermédiaires','38','1487991467','1518975448','1'
'28176','Intégré dans le miroir à led répétiteurs de virages (LED)','43','1487991471','1518975448','1'
'28177','Système De Welcome Lighting','43','1487991472','1518975448','1'
'28178','Rétro-éclairage led "Ambient lightning" du salon dans la zone de la porte, l''espace pour les pieds du conducteur et du passager, porte-gobelets','43','1487991473','1518975692','1'
'28179','La finition de l''intérieur des inserts en fibre de carbone avec des accents pourpres','46','1487991475','1518975448','1'
'28180','Recouvert de cuir, des sièges sport pour conducteur et passager','46','1487991475','1518975448','1'
'28181','Sièges avant avec fonction d''un meilleur accès pour les passagers arrière','46','1487991476','1518975448','1'
'28182','Entièrement repliables à l''arrière du siège','46','1487991477','1518975449','1'
'28312','Contrôle de l''audio et de la climatisation automatique pour les passagers arrière','17','1492752864','1518975567','1'
'29611','Le servomoteur de réglage du siège du conducteur à 8 directions','1','1498144809','1518975584','1'
'29612','Le servomoteur de réglage du siège du passager à 4 directions','1','1498144810','1518975584','1'
'29613','Mirror link, Carplay, Android Auto','17','1498144812','1518975584','1'
'29614','Connecteur USB avec le soutien de l''iPOD (4 pcs)','17','1498144812','1518975585','1'
'29615','LCD multi-affichage sur le tableau de bord','17','1498144813','1518975585','1'
'29616','Le système de contrôle de la fatigue du conducteur','32','1498144816','1518975585','1'
'29617','Système d''aide à la manœuvre (AHA)','32','1498144817','1518975585','1'
'29618','Système de retenue des freins à l''arrêt','32','1498144817','1518975585','1'
'29619','Phares antibrouillard (led)','43','1498144820','1518975585','1'
'29686','Navigation à disque dur avec le système de surveillance du trafic','17','1498146574','1518975582','1'
'29687','HDMI connecteur (2 pcs)','17','1498146575','1518975582','1'
'29764','Recouvert de tissu du siège conducteur (mécanique réglable dans 6 directions) et passager (4 directions)','1','1500706606','1518975599','1'
'29765','Les serrures des portes électriques','23','1500706610','1518975599','1'
'29766','Chromées décoratives calandre et poignées de portes','38','1500706616','1518975599','1'
'29767','17" jantes avec enjoliveurs','38','1500706619','1518975600','1'
'29768','Diode circuits d''éclairage et de feux de jour (LED)','43','1500706619','1518975929','1'
'29769','Asymétrique accoudoir à l''avant','46','1500706624','1518975610','1'
'29770','Kit de réparation dans le coffre (pour les disques, 17 et 18 de la taille)','135','1500706630','1518975610','1'
'29824','18" jantes en alliage de 235/50 R18','38','1500738296','1518975600','1'
'29905','Le servomoteur de réglage du siège du conducteur à 8 directions et passager en 6s','1','1500749881','1518975612','1'
'29906','Devant-les rétracteurs de ceinture et limiteurs d''effort','26','1500749891','1518975612','1'
'29907','La finition des accoudoirs et de la barre des inserts en simili cuir en simili-cuir','46','1500749900','1518975612','1'
'29957','Interactive de navigation de nouvelle génération In Touch + info trafic RDS TMC','17','1500750190','1518975613','1'
'29958','Le système d''éclairage adaptatif de la route (AFS)+système d''adaptation des phares SmartBeam','43','1500750204','1518975613','1'
'30018','Rétroviseurs extérieurs à commande électrique et système de mémorisation des paramètres de position','1','1500750627','1518975614','1'
'30019','Régler le siège du conducteur à 8 directions et support lombaire réglable; le passager à 4 directions','1','1500750628','1518975614','1'
'30020','Clairance +30mm, augmentées de l''arc , à l''avant/arrière empattement +5mm','32','1500750640','1518975614','1'
'30021','Protection du fond dans le coffre en plastique noir','38','1500750641','1518975614','1'
'30022','Kit de réparation dans le coffre','135','1500750659','1518975614','1'
'30037','Toit en finition noir daim','46','1500752932','1518975615','1'
'30070','18" jantes en alliage 235/50 R18 avec le spcialiste de revêtement','38','1500754688','1518975930','1'
'30092','Sports d''intérieur (sièges, volant, pédales et repose-pieds)','1','1500757217','1518975615','1'
'30093','Suspension sport (-17mm) avec des paramètres spécifiques','32','1500757232','1518975615','1'
'30094','Look sportif (pare-chocs, la calandre, les tuyaux d''échappement, les seuils de la couleur de la carrosserie)','38','1500757234','1518975615','1'
'30095','19" jantes en alliage 235/45 R19 Run Flat','38','1500757236','1518975615','1'
'30096','Le toit, avec une finition en tissu noir','46','1500757243','1518975615','1'
'30097','Sièges sport avec une finition Alcantara','46','1500757246','1518975615','1'
'30253','Airbags (8 pièces)','26','1503452121','1518975624','1'
'30254','Lève-vitre électrique (4 pcs)','1','1503452134','1518975624','1'
'31511','Connecteur USB (4 pièces)','17','1511388456','1518975629','1'
'32277','Direction assistée à démultiplication variable en fonction de la vitesse','1','1519377153','0','1'
'32278','Configuration manuelle de la colonne de direction','1','1519377154','0','1'
'32279','Volant sport avec tresse de cuir et de finition couleur chrome mat','1','1519377156','0','1'
'32280','Le système de non-contact d''ouverture des portes','1','1519377158','0','1'
'32281','Deux zones adaptatif contrôle du climat','11','1519377160','0','1'
'32282','Ordinateur de bord avec écran TFT 5”','17','1519377161','0','1'
'32283','Interactif de navigation de nouvelle génération INFINITI InTouch','17','1519377162','0','1'
'32284','Connexion USB/iPod et AUX IN RCA','17','1519377163','0','1'
'32285','Double écran tactile d''affichage à cristaux liquides (LCD VGA 8” et VGA LCD 7”)','17','1519377164','0','1'
'32286','Transfert audio via Bluetooth','17','1519377166','0','1'
'32287','Système de sécurité des véhicules avec dispositif d''immobilisation et de l''alarme','23','1519377167','0','1'
'32288','Coussins gonflables avant pour le conducteur et le passager','26','1519377169','0','1'
'32289','Rappel pour l''avant et l''arrière de la ceinture de sécurité','26','1519377171','0','1'
'32290','18" jantes en alliage nouveau design 225/50RF18 95W, pneus à roulage à plat','32','1519377172','0','1'
'32291','Pare-chocs arrière noir diffuseur','38','1519377173','0','1'
'32292','Couleur carrosserie rétroviseurs avec led clignotants','38','1519377175','0','1'
'32293','La grille de calandre avec un motif volumétriques 3D vagues','38','1519377176','0','1'
'32294','Les doubles sorties d''échappement chromée buse','38','1519377177','0','1'
'32295','Bagages ouverture pour le transport des skis','38','1519377179','0','1'
'32296','Led feux antibrouillard (avant et arrière)','43','1519377181','0','1'
'32297','Les halogènes phares et feux de jour avec commande automatique de','43','1519377183','0','1'
'32298','Finition chromée phares antibrouillard','43','1519377184','0','1'
'32299','Le mode automatique de l''inclusion des phares','43','1519377186','0','1'
'32300','La finition de l''intérieur de l''aluminium Kacchu','46','1519377187','0','1'
'32301','La finition des seuils de portes en aluminium','46','1519377189','0','1'
'32302','Levier de vitesses avec des garnitures en cuir et des couvertures de Matt Chrome (chrome mat) et Noir Brillant (noir brillant)','46','1519377190','0','1'
'32303','Accoudoir central arrière avec porte-gobelets','46','1519377191','0','1'
'32304','La sortie des prises 12V dans la console centrale','46','1519377193','0','1'
'32305','Premium la finition de la planche de bord avec une double couture','46','1519377195','0','1'
'32306','Configurer les colonnes de direction électriques','1','1519377203','0','1'
'32307','Alimenté sièges avant avec mémoire de paramètres','1','1519377204','0','1'
'32308','Interactif de navigation de nouvelle génération INFINITI InTouch + info trafic RDS-TMC','17','1519377213','0','1'
'32309','Sist ema de vision panoramique (AVM) + système de détection s''approchant de l''objet (AOD), le système de gestion de parking','32','1519377222','0','1'
'32310','La coloration de la carrosserie «spéciale marine» (couleur de la NBA, «Dynamique rouge»)','38','1519377230','0','1'
'32311','Éclairage avant éclairage avec commande automatique de niveau de l''inclinaison des phares','43','1519377236','0','1'
'32312','Système de Welcome Lighting, uniformément éteint la voiture et l''espace autour de l''approche et de la suppression de la voiture','43','1519377238','0','1'
'32313','La finition de l''intérieur du bois (érable)','46','1519377249','0','1'
'32757','Adaptation d''un système électronique de direction DAS','1','1519409857','0','1'
'32758','Système actif de réduction du bruit','1','1519409867','0','1'
'32759','Système audio BOSE Performance Series c 16 haut-parleurs','17','1519409878','0','1'
'32760','19" jantes en alliage design 5 triples rayons» 245/40RF19 94W avec des pneus RunFlat','32','1519409886','0','1'
'32761','L''arrière-pare-chocs sport avec un diffuseur en couleur de la carrosserie','38','1519409889','0','1'
'32762','La grille de calandre de sport de conception (plus haute et large) avec un motif volumétriques 3D vagues','38','1519409892','0','1'
'32763','Le volant, le levier de vitesses internes et les poignées de porte avec finition Dark Chrome (chrome foncé)','1','1519409918','0','1'
'32764','Nouvelles et uniques sous la direction de commutateurs de vitesse pour Red Sport couleur Dark Chrome (chrome foncé)','1','1519409920','0','1'
'32765','19" jantes en alliage unique de design sportif couleur gris clair-gris métallique 245/40RF19 94W c pneus RunFlat','32','1519409946','0','1'
'32766','Sport de frein INFINITI (avant 4 pistons, à l''arrière, à 2 pistons) + étriers de frein de couleur rouge','32','1519409947','0','1'
'32767','Dynamique numérique suspension INFINITI (Dynamic Digital Suspension, DDS)','32','1519409948','0','1'
'32768','Brillant noirs rétroviseurs extérieurs','38','1519409951','0','1'
'32769','Les doubles sorties d''échappement chromée buse du sport «perforé» design','38','1519409952','0','1'
'32770','Premium en cuir, sièges sport de conception avec des coutures blanches + de nouvelles coutures décoratives de la couleur rouge sur les détails de l''intérieur','46','1519409967','0','1'
'32779','Intégré dans le panneau avant d''un disque dur de 10 GO pour la lecture de fichiers de musique','17','1521923943','0','1'
'33080','La mémoire des deux options de réglages de la position du siège du conducteur associé avec des clé d''un système “Intelligent key”','1','1521936630','0','1'
'33081','Le contrôleur Infiniti avec 8" d''un écran pour le système audio, la climatisation et un rappel sur la nécessité d''une maintenance','11','1521936630','0','1'
'33082','Dégivrage de la lunette arrière avec minuterie','11','1521936630','0','1'
'33083','Double système audio Bose à 11 haut-parleurs et la fonction surround Driver Audio Stage, d''une puissance de 309 Watts','17','1521936630','0','1'
'33084','La voiture est construite sur la plate-forme FM (Front Mid-ship), qui consiste à placer le moteur derrière l''essieu avant','26','1521936630','0','1'
'33085','Le système variable de la rigidité de la suspension de la CDC','32','1521936630','0','1'
'33086','Suspension sport avec système réglable de rigidité avec mode Sport','32','1521936630','0','1'
'33595','Le système d''éclairage adaptatif (AFS) + système automatique de commutation de la lumière des phares','43','1524805581','1524805581','1'
'33597','Sélection du mode de l''ouverture que la portière du conducteur ou toutes les portes','1','1524805868','1524805868','1'
'33598','Adaptative bi-zone, contrôle de la climatisation avec micro filtration et filtre à charbon dans le salon','11','1524805868','1524805868','1'
'33599','IPOD/USBx2 + Bluetooth','17','1524805868','1524805868','1'
'33600','Système télématique','26','1524805868','1524805868','1'
'33601','Le système d''assurance de la fourniture rapide d''une assistance aux passagers et au conducteur en cas d''ACCIDENT GLONASS','26','1524805868','1524805868','1'
'33602','Pneus d''été de la dimension 255/35 R20','38','1524805868','1524805868','1'
'33603','Led pour l''éclairage Ambient lightning dans la zone des portes, de l''espace pour les jambes à l''avant, porte-gobelets','43','1524805868','1524805868','1'
'33604','Les sièges en cuir noir Graphite','46','1524805868','1524805868','1'
'34045','Les rétroviseurs chauffants et électriques de réglage et de pliage','1','1527021537','1527021537','1'
'34046','Rétroviseurs couleur de la carrosserie avec de la mémoire de paramètres et de synchronisation','1','1527021537','1527021537','1'
'34047','Siège du conducteur à réglages électriques en 10 directions','1','1527021538','1527021538','1'
'34048','Recouvert de cuir siège passager réglable dans 8 directions et électrique)','1','1527021538','1527021538','1'
'34049','Sièges avant chauffants et de ventilation','11','1527021538','1527021538','1'
'34050','Nouvelle IT système INFINITI InTouch + système de navigation c SD + Info trafic RDS-TMC','17','1527021538','1527021538','1'
'34051','D''information, un centre de divertissement INFINITI avec deux 8" QHD écran couleur affiche, d''un lecteur DVD, TÉLÉCOMMANDE et écouteurs','17','1527021538','1527021538','1'
'34052','3 haut-parleurs avec la fonction surround Driver audio stage d''une puissance de 303 W','17','1527021538','1527021538','1'
'34053','Système de vision panoramique AVM + caméra de recul à un examen élargi','32','1527021538','1527021538','1'
'34054','Les feux de brouillard arrière x 2','43','1527021538','1527021538','1'
'34055','Le nouveau design de la finition des sièges de la pro-couture','46','1527021538','1527021538','1'
'34056','La finition des portes en cuir avec double coutures blanches et de bois avec poignées en aluminium','46','1527021538','1527021538','1'
'34057','Les prises électriques 12 v x 3 / entrée USB pour la recharge (2.4 A) x 2','46','1527021538','1527021538','1'
'34058','La console centrale avec 4 verres (2 pour 1 série / 2 pour la 2e rangée)','46','1527021538','1527021538','1'
'34059','Console centrale avec rangement pour les petits objets','46','1527021538','1527021538','1'
'34060','Numérique rétroviseur Smart Rearview Mirror','17','1527021541','1527021541','1'
'34061','Système de prévention de collision avec un obstacle Forward Collision Avoidance Assist','32','1527021541','1527021541','1'
